,구분,위치(구역명),운동기구 기종명,운동기구 수량,관리번호,관리기관 
604,시민의숲공원,사무동,철봉,1,시민의숲공원-2(사무동)-8,동부공원녹지사업소
605,시민의숲공원,사무동,팔돌리기,1,시민의숲공원-2(사무동)-9,동부공원녹지사업소
606,시민의숲공원,맨발지압장,공중걷기,1,시민의숲공원-3(맨발지압장)-1,동부공원녹지사업소
607,시민의숲공원,맨발지압장,달리기,1,시민의숲공원-3(맨발지압장)-2,동부공원녹지사업소
608,시민의숲공원,맨발지압장,로프달리기,1,시민의숲공원-3(맨발지압장)-3,동부공원녹지사업소
609,시민의숲공원,맨발지압장,일반평행봉,1,시민의숲공원-3(맨발지압장)-4,동부공원녹지사업소
610,시민의숲공원,맨발지압장,삼단철봉,1,시민의숲공원-3(맨발지압장)-5,동부공원녹지사업소
611,시민의숲공원,맨발지압장,일반윗몸일으키기,1,시민의숲공원-3(맨발지압장)-6,동부공원녹지사업소
613,시민의숲공원,맨발지압장,역기올리기,1,시민의숲공원-3(맨발지압장)-8,동부공원녹지사업소
614,시민의숲공원,맨발지압장,허리돌리기,1,시민의숲공원-3(맨발지압장)-9,동부공원녹지사업소
615,시민의숲공원,맨발지압장,윗몸일으키기,1,시민의숲공원-3(맨발지압장)-10,동부공원녹지사업소
616,시민의숲공원,맨발지압장,거꾸로매달리기,1,시민의숲공원-3(맨발지압장)-11,동부공원녹지사업소
617,시민의숲공원,맨발지압장,파도타기,1,시민의숲공원-3(맨발지압장)-12,동부공원녹지사업소
618,응봉공원,관리동앞1,어께근육풀기,1,응봉공원1(관리동앞) 1,동부공원녹지사업소
619,응봉공원,관리동앞1,온몸근육풀기,1,응봉공원1(관리동앞) 2,동부공원녹지사업소
620,응봉공원,관리동앞1,허리돌리기,1,응봉공원1(관리동앞) 3,동부공원녹지사업소
621,응봉공원,관리동앞1,레그익스텐션,1,응봉공원1(관리동앞) 4,동부공원녹지사업소
622,응봉공원,관리동앞1,레그프레스,1,응봉공원1(관리동앞) 5,동부공원녹지사업소
623,응봉공원,관리동앞1,숄더,1,응봉공원1(관리동앞) 5,동부공원녹지사업소
624,응봉공원,관리동앞1,시티드체스트프레스,1,응봉공원1(관리동앞) 6,동부공원녹지사업소
625,응봉공원,관리동앞1,양팔줄당기기,1,응봉공원1(관리동앞) 7,동부공원녹지사업소
626,응봉공원,관리동앞2,양팔줄당기기,1,응봉공원2(관리동앞) 8,동부공원녹지사업소
627,응봉공원,관리동앞2,자전거타기,1,응봉공원2(관리동앞) 9,동부공원녹지사업소
628,응봉공원,관리동앞2,달리기운동,1,응봉공원2(관리동앞) 10,동부공원녹지사업소
629,응봉공원,관리동앞2,노젓기운동,1,응봉공원2(관리동앞) 11,동부공원녹지사업소
630,응봉공원,관리동앞2,윗몸일으키기,1,응봉공원2(관리동앞) 12,동부공원녹지사업소
631,응봉공원,관리동앞2,허리돌리기,1,응봉공원2(관리동앞) 13,동부공원녹지사업소
632,응봉공원,관리동앞2,허리돌리기,1,응봉공원2(관리동앞) 14,동부공원녹지사업소
633,응봉공원,관리동앞2,제자리걷기,1,응봉공원2(관리동앞) 15,동부공원녹지사업소
634,응봉공원,관리동앞2,앉아무릎펴기,1,응봉공원2(관리동앞) 16,동부공원녹지사업소
635,응봉공원,관리동앞2,어깨근육풀기,1,응봉공원2(관리동앞) 17,동부공원녹지사업소
636,응봉공원,관리동앞2,어깨유연성운동,1,응봉공원2(관리동앞) 18,동부공원녹지사업소
637,응봉공원,관리동앞2,윗몸일으키기,1,응봉공원2(관리동앞) 19,동부공원녹지사업소
638,응봉공원,관리동앞3,역기,1,응봉공원3(관리동앞) 20,동부공원녹지사업소
639,응봉공원,관리동앞3,링운동기구,1,응봉공원3(관리동앞) 21,동부공원녹지사업소
640,응봉공원,관리동앞3,허리돌리기,1,응봉공원3(관리동앞) 22,동부공원녹지사업소
641,응봉공원,관리동앞3,평행봉,1,응봉공원3(관리동앞) 23,동부공원녹지사업소
642,응봉공원,남측농구장옆,다리근육풀기,1,응봉공원4(농구장옆)24,동부공원녹지사업소
643,응봉공원,남측농구장옆,역기내리기,1,응봉공원4(농구장옆)25,동부공원녹지사업소
644,응봉공원,남측농구장옆,상체근육풀기,1,응봉공원4(농구장옆)26,동부공원녹지사업소
645,응봉공원,남측농구장옆,허리돌리기,1,응봉공원4(농구장옆)27,동부공원녹지사업소
646,응봉공원,남측농구장옆,허리돌리기,1,응봉공원4(농구장옆)28,동부공원녹지사업소
647,응봉공원,남측농구장옆,평행봉,1,응봉공원4(농구장옆)29,동부공원녹지사업소
648,응봉공원,남측농구장옆,2단철봉,1,응봉공원4(농구장옆)30,동부공원녹지사업소
649,응봉공원,남측농구장옆,옆파도타기,1,응봉공원4(농구장옆)31,동부공원녹지사업소
650,응봉공원,남측농구장옆,공중걷기,1,응봉공원4(농구장옆)32,동부공원녹지사업소
651,응봉공원,남측농구장옆,윗몸일으키기,1,응봉공원4(농구장옆)33,동부공원녹지사업소
652,응봉공원,남측농구장옆,철봉,1,응봉공원4(농구장옆)34,동부공원녹지사업소
653,응봉공원,남측농구장옆,벤치프레스,1,응봉공원4(농구장옆)35,동부공원녹지사업소
654,응봉공원,남측농구장옆,자전거타기,1,응봉공원4(농구장옆)36,동부공원녹지사업소
655,응봉공원,남측농구장옆,등허리근육풀기,1,응봉공원4(농구장옆)37,동부공원녹지사업소
656,응봉공원,남측농구장옆,양팔로프당기기,1,응봉공원4(농구장옆)38,동부공원녹지사업소
657,응봉공원,남측농구장옆,달리기운동,1,응봉공원4(농구장옆)39,동부공원녹지사업소
658,응봉공원,남측농구장옆,링운동기구,1,응봉공원4(농구장옆)40,동부공원녹지사업소
659,응봉공원,남측농구장옆,오버턴스트레칭,1,응봉공원4(농구장옆)41,동부공원녹지사업소
660,응봉공원,남측농구장옆,윗몸일으키기,1,응봉공원4(농구장옆)42,동부공원녹지사업소
661,응봉공원,남측농구장옆,허리돌리기,1,응봉공원4(농구장옆)43,동부공원녹지사업소
662,응봉공원,남측농구장옆,어께근육풀기,1,응봉공원4(농구장옆)44,동부공원녹지사업소
663,응봉공원,남측농구장옆,오금펴기,1,응봉공원4(농구장옆)45,동부공원녹지사업소
664,응봉공원,남측놀이터옆,양팔줄당기기,1,응봉공원5(남측놀이터옆)46,동부공원녹지사업소
665,응봉공원,남측놀이터옆,달리기운동,1,응봉공원5(남측놀이터옆)47,동부공원녹지사업소
666,응봉공원,남측놀이터옆,공중걷기,1,응봉공원5(남측놀이터옆)48,동부공원녹지사업소
667,응봉공원,남측놀이터옆,파도타기,1,응봉공원5(남측놀이터옆)49,동부공원녹지사업소
668,응봉공원,남측놀이터옆,노젖기운동,1,응봉공원5(남측놀이터옆)50,동부공원녹지사업소
669,응봉공원,남측놀이터옆,역기올리기,1,응봉공원5(남측놀이터옆)51,동부공원녹지사업소
670,응봉공원,북측놀이터옆,온몸근육풀기,1,응봉공원6(북측놀이터옆)52,동부공원녹지사업소
671,응봉공원,북측놀이터옆,등허리지압기,1,응봉공원6(북측놀이터옆)53,동부공원녹지사업소
672,응봉공원,북측놀이터옆,오버턴스트레칭,1,응봉공원6(북측놀이터옆)54,동부공원녹지사업소
673,응봉공원,북측게이트볼장입구,공중걷기,1,응봉공원7(북측게이트볼장입구)55,동부공원녹지사업소
674,응봉공원,북측게이트볼장입구,허리돌리기,1,응봉공원7(북측게이트볼장입구)56,동부공원녹지사업소
675,응봉공원,북측게이트볼장입구,허리흔들기,1,응봉공원7(북측게이트볼장입구)57,동부공원녹지사업소
676,응봉공원,북측게이트볼장입구,등허리지압운동,1,응봉공원7(북측게이트볼장입구)58,동부공원녹지사업소
677,응봉공원,북측게이트볼장입구,온몸근육풀기,1,응봉공원7(북측게이트볼장입구)59,동부공원녹지사업소
678,천호공원,산책로1,허리돌리기,1,천호공원-1(산책로)-1,동부공원녹지사업소
679,천호공원,산책로1,허리돌리기,1,천호공원-1(산책로)-2,동부공원녹지사업소
680,천호공원,산책로1,파도타기,1,천호공원-1(산책로)-3,동부공원녹지사업소
681,천호공원,산책로1,공중걷기,1,천호공원-1(산책로)-4,동부공원녹지사업소
682,천호공원,산책로1,역기내리기,1,천호공원-1(산책로)-5,동부공원녹지사업소
683,천호공원,산책로2,윗몸일으키리,1,천호공원-2(산책로)-1,동부공원녹지사업소
684,천호공원,산책로2,거꾸로메달리기,1,천호공원-2(산책로)-2,동부공원녹지사업소
685,천호공원,산책로3,역기올리기,1,천호공원-3(산책로)-1,동부공원녹지사업소
686,천호공원,산책로3,파도타기,1,천호공원-3(산책로)-2,동부공원녹지사업소
687,천호공원,산책로3,공중걷기,1,천호공원-3(산책로)-3,동부공원녹지사업소
688,천호공원,산책로3,허리돌리기,1,천호공원-3(산책로)-4,동부공원녹지사업소
689,천호공원,산책로3,윗몸일으키리,1,천호공원-3(산책로)-5,동부공원녹지사업소
690,천호공원,산책로3,로프당기기,1,천호공원-3(산책로)-6,동부공원녹지사업소
691,천호공원,산책로3,역기올리기,1,천호공원-3(산책로)-7,동부공원녹지사업소
692,천호공원,산책로3,달리기,1,천호공원-3(산책로)-8,동부공원녹지사업소
693,천호공원,산책로4,오금펴기,1,천호공원-4(산책로)-1,동부공원녹지사업소
694,천호공원,산책로4,달리기,1,천호공원-4(산책로)-2,동부공원녹지사업소
695,천호공원,산책로4,파도타기,1,천호공원-4(산책로)-3,동부공원녹지사업소
696,천호공원,산책로4,허리돌리기,1,천호공원-4(산책로)-4,동부공원녹지사업소
697,천호공원,산책로4,노젓기,1,천호공원-4(산책로)-5,동부공원녹지사업소
698,천호공원,산책로4,공중걷기,1,천호공원-4(산책로)-6,동부공원녹지사업소
699,천호공원,산책로5,팔돌리기,1,천호공원-5(산책로)-1,동부공원녹지사업소
700,천호공원,산책로5,공중걷기,1,천호공원-5(산책로)-2,동부공원녹지사업소
701,천호공원,산책로5,팔돌리기,1,천호공원-5(산책로)-3,동부공원녹지사업소
702,천호공원,산책로5,오금펴기,1,천호공원-5(산책로)-4,동부공원녹지사업소
703,천호공원,산책로5,어께유연성운동,1,천호공원-5(산책로)-5,동부공원녹지사업소
704,천호공원,산책로5,등허리 지압기,1,천호공원-5(산책로)-6,동부공원녹지사업소
705,천호공원,산책로5,로프당기기,1,천호공원-5(산책로)-7,동부공원녹지사업소
707,천호공원,헬스장,TA2010,1,천호공원-6(헬스장)-2,동부공원녹지사업소
708,천호공원,헬스장,랫풀다운,1,천호공원-6(헬스장)-3,동부공원녹지사업소
709,천호공원,헬스장,솔더프레스,1,천호공원-6(헬스장)-4,동부공원녹지사업소
710,천호공원,헬스장,체스트웨이트,1,천호공원-6(헬스장)-5,동부공원녹지사업소
711,천호공원,헬스장,암컬머신,1,천호공원-6(헬스장)-6,동부공원녹지사업소
712,천호공원,헬스장,버터플라이,1,천호공원-6(헬스장)-7,동부공원녹지사업소
713,천호공원,헬스장,"인크라이프렛,",1,천호공원-6(헬스장)-8,동부공원녹지사업소
714,천호공원,헬스장,파워레그핵스쿼트,1,천호공원-6(헬스장)-9,동부공원녹지사업소
715,천호공원,헬스장,레크익스텐션머신,1,천호공원-6(헬스장)-10,동부공원녹지사업소
716,율현공원,관리사무실뒤편,파도타기,1,율현공원(하늘공원)-1(관리사무실뒤편)-1,동부공원녹지사업소
717,율현공원,관리사무실뒤편,양팔돌리기,1,율현공원(하늘공원)-1(관리사무실뒤편)-2,동부공원녹지사업소
718,율현공원,관리사무실뒤편,등허리지압,1,율현공원(하늘공원)-1(관리사무실뒤편)-3,동부공원녹지사업소
719,율현공원,관리사무실뒤편,공중걷기,1,율현공원(하늘공원)-1(관리사무실뒤편)-4,동부공원녹지사업소
720,율현공원,소나무산책로(1),달리기,1,율현공원(하늘공원)-2(소나무산책로1)-1,동부공원녹지사업소
721,율현공원,소나무산책로(1),윗몸일으키기,1,율현공원(하늘공원)-2(소나무산책로1)-2,동부공원녹지사업소
722,율현공원,소나무산책로(1),팔돌리기,1,율현공원(하늘공원)-2(소나무산책로1)-3,동부공원녹지사업소
723,율현공원,소나무산책로(1),허리돌리기,1,율현공원(하늘공원)-2(소나무산책로1)-4,동부공원녹지사업소
724,율현공원,수변프라자입구,허리돌리기,1,율현공원(하늘공원)-3(수변프라자입구)-1,동부공원녹지사업소
725,율현공원,수변프라자입구,공중걷기,1,율현공원(하늘공원)-3(수변프라자입구)-2,동부공원녹지사업소
726,율현공원,수변프라자입구,달리기,1,율현공원(하늘공원)-3(수변프라자입구)-3,동부공원녹지사업소
727,율현공원,수변프라자입구,3단철봉,1,율현공원(하늘공원)-3(수변프라자입구)-4,동부공원녹지사업소
728,율현공원,수변프라자입구,평행봉,1,율현공원(하늘공원)-3(수변프라자입구)-5,동부공원녹지사업소
729,율현공원,소나무산책로(2),공중걷기,1,율현공원(하늘공원)-4(소나무산책로2)-1,동부공원녹지사업소
730,율현공원,소나무산책로(2),허리돌리기,1,율현공원(하늘공원)-4(소나무산책로2)-2,동부공원녹지사업소
731,율현공원,소나무산책로(2),양팔줄당기기,1,율현공원(하늘공원)-4(소나무산책로2)-3,동부공원녹지사업소
732,율현공원,소나무산책로(2),등허리지압,1,율현공원(하늘공원)-4(소나무산책로2)-4,동부공원녹지사업소
733,율현공원,어린이놀이터,달리기,1,율현공원(하늘공원)-5(어린이놀이터)-1,동부공원녹지사업소
